implicit
0.0210,0.0000,0.1923,0.3748,0.5324,0.6429,0.6832,0.6429,0.5324,0.3748,0.1923,0.0000
0.0220,0.0000,0.1913,0.3723,0.5277,0.6360,0.6752,0.6360,0.5277,0.3723,0.1913,0.0000
0.0230,0.0000,0.1902,0.3697,0.5230,0.6291,0.6675,0.6291,0.5230,0.3697,0.1902,0.0000
0.0240,0.0000,0.1891,0.3671,0.5183,0.6224,0.6599,0.6224,0.5183,0.3671,0.1891,0.0000
0.0250,0.0000,0.1880,0.3644,0.5136,0.6158,0.6525,0.6158,0.5136,0.3644,0.1880,0.0000
0.0260,0.0000,0.1868,0.3616,0.5089,0.6093,0.6452,0.6093,0.5089,0.3616,0.1868,0.0000
0.0270,0.0000,0.1856,0.3589,0.5042,0.6029,0.6381,0.6029,0.5042,0.3589,0.1856,0.0000
0.0280,0.0000,0.1844,0.3561,0.4996,0.5966,0.6311,0.5966,0.4996,0.3561,0.1844,0.0000
0.0290,0.0000,0.1831,0.3532,0.4949,0.5904,0.6243,0.5904,0.4949,0.3532,0.1831,0.0000
0.0300,0.0000,0.1818,0.3504,0.4903,0.5843,0.6176,0.5843,0.4903,0.3504,0.1818,0.0000
0.0310,0.0000,0.1804,0.3475,0.4857,0.5783,0.6110,0.5783,0.4857,0.3475,0.1804,0.0000
0.0320,0.0000,0.1791,0.3446,0.4812,0.5723,0.6045,0.5723,0.4812,0.3446,0.1791,0.0000
0.0330,0.0000,0.1777,0.3417,0.4766,0.5665,0.5981,0.5665,0.4766,0.3417,0.1777,0.0000
0.0340,0.0000,0.1763,0.3388,0.4721,0.5607,0.5918,0.5607,0.4721,0.3388,0.1763,0.0000
0.0350,0.0000,0.1749,0.3359,0.4677,0.5550,0.5856,0.5550,0.4677,0.3359,0.1749,0.0000
0.0360,0.0000,0.1735,0.3330,0.4632,0.5493,0.5796,0.5493,0.4632,0.3330,0.1735,0.0000
0.0370,0.0000,0.1721,0.3301,0.4588,0.5438,0.5736,0.5438,0.4588,0.3301,0.1721,0.0000
0.0380,0.0000,0.1707,0.3271,0.4545,0.5383,0.5676,0.5383,0.4545,0.3271,0.1707,0.0000
0.0390,0.0000,0.1693,0.3242,0.4501,0.5329,0.5618,0.5329,0.4501,0.3242,0.1693,0.0000
0.0400,0.0000,0.1678,0.3213,0.4458,0.5275,0.5561,0.5275,0.4458,0.3213,0.1678,0.0000
0.0410,0.0000,0.1664,0.3184,0.4416,0.5223,0.5504,0.5223,0.4416,0.3184,0.1664,0.0000
0.0420,0.0000,0.1650,0.3156,0.4374,0.5170,0.5448,0.5170,0.4374,0.3156,0.1650,0.0000
0.0430,0.0000,0.1635,0.3127,0.4332,0.5119,0.5393,0.5119,0.4332,0.3127,0.1635,0.0000
0.0440,0.0000,0.1621,0.3098,0.4290,0.5068,0.5338,0.5068,0.4290,0.3098,0.1621,0.0000
0.0450,0.0000,0.1607,0.3070,0.4249,0.5017,0.5285,0.5017,0.4249,0.3070,0.1607,0.0000
0.0460,0.0000,0.1592,0.3041,0.4208,0.4968,0.5232,0.4968,0.4208,0.3041,0.1592,0.0000
0.0470,0.0000,0.1578,0.3013,0.4167,0.4918,0.5179,0.4918,0.4167,0.3013,0.1578,0.0000
0.0480,0.0000,0.1564,0.2985,0.4127,0.4870,0.5127,0.4870,0.4127,0.2985,0.1564,0.0000
0.0490,0.0000,0.1550,0.2957,0.4087,0.4821,0.5076,0.4821,0.4087,0.2957,0.1550,0.0000
0.0500,0.0000,0.1535,0.2930,0.4048,0.4774,0.5025,0.4774,0.4048,0.2930,0.1535,0.0000
0.0510,0.0000,0.1521,0.2902,0.4009,0.4727,0.4975,0.4727,0.4009,0.2902,0.1521,0.0000
0.0520,0.0000,0.1507,0.2875,0.3970,0.4680,0.4926,0.4680,0.3970,0.2875,0.1507,0.0000
0.0530,0.0000,0.1493,0.2848,0.3932,0.4634,0.4877,0.4634,0.3932,0.2848,0.1493,0.0000
0.0540,0.0000,0.1479,0.2821,0.3894,0.4588,0.4829,0.4588,0.3894,0.2821,0.1479,0.0000
0.0550,0.0000,0.1466,0.2794,0.3856,0.4543,0.4781,0.4543,0.3856,0.2794,0.1466,0.0000
0.0560,0.0000,0.1452,0.2768,0.3819,0.4498,0.4733,0.4498,0.3819,0.2768,0.1452,0.0000
0.0570,0.0000,0.1438,0.2741,0.3782,0.4454,0.4687,0.4454,0.3782,0.2741,0.1438,0.0000
0.0580,0.0000,0.1425,0.2715,0.3745,0.4410,0.4640,0.4410,0.3745,0.2715,0.1425,0.0000
0.0590,0.0000,0.1411,0.2689,0.3709,0.4367,0.4595,0.4367,0.3709,0.2689,0.1411,0.0000
0.0600,0.0000,0.1398,0.2663,0.3673,0.4324,0.4549,0.4324,0.3673,0.2663,0.1398,0.0000
0.0610,0.0000,0.1385,0.2638,0.3637,0.4282,0.4505,0.4282,0.3637,0.2638,0.1385,0.0000
0.0620,0.0000,0.1372,0.2613,0.3602,0.4240,0.4460,0.4240,0.3602,0.2613,0.1372,0.0000
0.0630,0.0000,0.1359,0.2588,0.3567,0.4198,0.4416,0.4198,0.3567,0.2588,0.1359,0.0000
0.0640,0.0000,0.1346,0.2563,0.3532,0.4157,0.4373,0.4157,0.3532,0.2563,0.1346,0.0000
0.0650,0.0000,0.1333,0.2538,0.3498,0.4116,0.4330,0.4116,0.3498,0.2538,0.1333,0.0000
0.0660,0.0000,0.1320,0.2514,0.3464,0.4076,0.4288,0.4076,0.3464,0.2514,0.1320,0.0000
0.0670,0.0000,0.1308,0.2490,0.3430,0.4036,0.4246,0.4036,0.3430,0.2490,0.1308,0.0000
0.0680,0.0000,0.1295,0.2466,0.3397,0.3997,0.4204,0.3997,0.3397,0.2466,0.1295,0.0000
0.0690,0.0000,0.1283,0.2442,0.3364,0.3958,0.4163,0.3958,0.3364,0.2442,0.1283,0.0000
0.0700,0.0000,0.1270,0.2418,0.3331,0.3919,0.4122,0.3919,0.3331,0.2418,0.1270,0.0000
0.0710,0.0000,0.1258,0.2395,0.3299,0.3881,0.4082,0.3881,0.3299,0.2395,0.1258,0.0000
0.0720,0.0000,0.1246,0.2372,0.3267,0.3843,0.4042,0.3843,0.3267,0.2372,0.1246,0.0000
0.0730,0.0000,0.1234,0.2349,0.3235,0.3805,0.4002,0.3805,0.3235,0.2349,0.1234,0.0000
0.0740,0.0000,0.1222,0.2326,0.3204,0.3768,0.3963,0.3768,0.3204,0.2326,0.1222,0.0000
0.0750,0.0000,0.1210,0.2303,0.3172,0.3731,0.3924,0.3731,0.3172,0.2303,0.1210,0.0000
0.0760,0.0000,0.1199,0.2281,0.3142,0.3695,0.3886,0.3695,0.3142,0.2281,0.1199,0.0000
0.0770,0.0000,0.1187,0.2259,0.3111,0.3659,0.3848,0.3659,0.3111,0.2259,0.1187,0.0000
0.0780,0.0000,0.1176,0.2237,0.3081,0.3623,0.3810,0.3623,0.3081,0.2237,0.1176,0.0000
0.0790,0.0000,0.1164,0.2215,0.3051,0.3588,0.3773,0.3588,0.3051,0.2215,0.1164,0.0000
0.0800,0.0000,0.1153,0.2194,0.3021,0.3553,0.3736,0.3553,0.3021,0.2194,0.1153,0.0000
0.0810,0.0000,0.1142,0.2173,0.2992,0.3518,0.3700,0.3518,0.2992,0.2173,0.1142,0.0000
0.0820,0.0000,0.1131,0.2152,0.2963,0.3484,0.3664,0.3484,0.2963,0.2152,0.1131,0.0000
0.0830,0.0000,0.1120,0.2131,0.2934,0.3450,0.3628,0.3450,0.2934,0.2131,0.1120,0.0000
0.0840,0.0000,0.1109,0.2110,0.2905,0.3416,0.3592,0.3416,0.2905,0.2110,0.1109,0.0000
0.0850,0.0000,0.1098,0.2090,0.2877,0.3383,0.3557,0.3383,0.2877,0.2090,0.1098,0.0000
0.0860,0.0000,0.1088,0.2069,0.2849,0.3350,0.3523,0.3350,0.2849,0.2069,0.1088,0.0000
0.0870,0.0000,0.1077,0.2049,0.2821,0.3317,0.3488,0.3317,0.2821,0.2049,0.1077,0.0000
0.0880,0.0000,0.1067,0.2029,0.2794,0.3285,0.3454,0.3285,0.2794,0.2029,0.1067,0.0000
0.0890,0.0000,0.1056,0.2010,0.2767,0.3253,0.3420,0.3253,0.2767,0.2010,0.1056,0.0000
0.0900,0.0000,0.1046,0.1990,0.2740,0.3221,0.3387,0.3221,0.2740,0.1990,0.1046,0.0000
0.0910,0.0000,0.1036,0.1971,0.2713,0.3190,0.3354,0.3190,0.2713,0.1971,0.1036,0.0000
0.0920,0.0000,0.1026,0.1951,0.2686,0.3159,0.3321,0.3159,0.2686,0.1951,0.1026,0.0000
0.0930,0.0000,0.1016,0.1933,0.2660,0.3128,0.3289,0.3128,0.2660,0.1933,0.1016,0.0000
0.0940,0.0000,0.1006,0.1914,0.2634,0.3097,0.3257,0.3097,0.2634,0.1914,0.1006,0.0000
0.0950,0.0000,0.0996,0.1895,0.2609,0.3067,0.3225,0.3067,0.2609,0.1895,0.0996,0.0000
0.0960,0.0000,0.0987,0.1877,0.2583,0.3037,0.3194,0.3037,0.2583,0.1877,0.0987,0.0000
0.0970,0.0000,0.0977,0.1858,0.2558,0.3008,0.3163,0.3008,0.2558,0.1858,0.0977,0.0000
0.0980,0.0000,0.0967,0.1840,0.2533,0.2978,0.3132,0.2978,0.2533,0.1840,0.0967,0.0000
0.0990,0.0000,0.0958,0.1822,0.2509,0.2949,0.3101,0.2949,0.2509,0.1822,0.0958,0.0000
0.1000,0.0000,0.0949,0.1805,0.2484,0.2921,0.3071,0.2921,0.2484,0.1805,0.0949,0.0000
